country,countrycode2,countrycode3,governingbody,Squad,Gender,Comp,From,To,Comps,Champs,Other Names,clubid
England,eng,ENG,UEFA,Oxhey Jets FC,M,"",2017-2018,2019-2020,0,,"",94b54efe
England,eng,ENG,UEFA,Padiham FC,M,"",2017-2018,2019-2020,0,,"",14123a80
England,eng,ENG,UEFA,Pagham FC,M,"",2017-2018,2019-2020,0,,"",818ca8d9
England,eng,ENG,UEFA,Parkgate FC,M,"",2017-2018,2018-2019,0,,"",a1acea0e
England,eng,ENG,UEFA,Paulton Rovers FC,M,"",2017-2018,2019-2020,0,,"",7599473c
England,eng,ENG,UEFA,Peacehaven & Telscombe FC,M,"",2017-2018,2019-2020,0,,"",1d653bcf
England,eng,ENG,UEFA,Penistone Church FC,M,"",2017-2018,2019-2020,0,,"",94e90942
England,eng,ENG,UEFA,Penrith FC,M,"",2017-2018,2019-2020,0,,Penrith AFC,d051894c
England,eng,ENG,UEFA,Peterborough Northern Star FC,M,"",2017-2018,2019-2020,0,,"",4d2f110f
England,eng,ENG,UEFA,Peterborough Sports FC,M,"",2017-2018,2019-2020,0,,"",d60874ce
England,eng,ENG,UEFA,Peterborough United FC,M,EFL League One,2002-2003,2019-2020,18,0,"",d6e6321c
England,eng,ENG,UEFA,Petersfield Town FC,M,"",2017-2018,2018-2019,0,,"",3a318bd2
England,eng,ENG,UEFA,Pewsey Vale FC,M,"",2018-2019,2018-2019,0,,"",d1ebe199
England,eng,ENG,UEFA,Phoenix Sports FC,M,"",2017-2018,2019-2020,0,,"",e4255a1f
England,eng,ENG,UEFA,Pickering Town FC,M,"",2017-2018,2019-2020,0,,"",c5432bfb
England,eng,ENG,UEFA,Pinchbeck United FC,M,"",2018-2019,2019-2020,0,,"",9213190c
England,eng,ENG,UEFA,Plymouth Argyle FC,M,EFL League Two,2002-2003,2019-2020,18,1,"",32a1480e
England,eng,ENG,UEFA,Plymouth Parkway FC,M,"",2017-2018,2019-2020,0,,"",5c88e4eb
England,eng,ENG,UEFA,Pontefract Collieries FC,M,"",2017-2018,2019-2020,0,,"",ae7c0205
England,eng,ENG,UEFA,Poole Town FC,M,"",2017-2018,2019-2020,0,,"",a11187d4
England,eng,ENG,UEFA,Port Vale FC,M,EFL League Two,2002-2003,2019-2020,18,0,"",62657aa0
England,eng,ENG,UEFA,Portland United FC,M,"",2017-2018,2019-2020,0,,"",eafa354d
England,eng,ENG,UEFA,Portsmouth FC,M,EFL League One,2001-2002,2019-2020,19,2,"",76ffc013
England,eng,ENG,UEFA,Potters Bar Town FC,M,"",2016-2017,2019-2020,0,,"",76dbcc9a
England,eng,ENG,UEFA,Potton United FC,M,"",2017-2018,2019-2020,0,,"",8053a74e
England,eng,ENG,UEFA,Prescot Cables FC,M,"",2017-2018,2019-2020,0,,"",2bc597a8
England,eng,ENG,UEFA,Preston North End FC,M,EFL Championship,2001-2002,2019-2020,19,0,"",22df8478
England,eng,ENG,UEFA,Prestwich Heys AFC,M,"",2018-2019,2018-2019,0,,"",bc42dbff
England,eng,ENG,UEFA,Punjab United FC,M,"",2019-2020,2019-2020,0,,"",4e6ac124
England,eng,ENG,UEFA,Queens Park Rangers FC,M,EFL Championship,1992-1993,2019-2020,22,1,"",a757999c
England,eng,ENG,UEFA,Quorn FC,M,"",2017-2018,2019-2020,0,,Quorn AFC,0a10f621
England,eng,ENG,UEFA,Racing Club Warwick FC,M,"",2018-2019,2019-2020,0,,"",5e20c807
England,eng,ENG,UEFA,Radcliffe Borough FC,M,"",2017-2018,2019-2020,0,,Radcliffe FC,a8501422
England,eng,ENG,UEFA,Radford FC,M,"",2017-2018,2019-2020,0,,"",a2eb01c0
England,eng,ENG,UEFA,Rainworth Miners Welfare FC,M,"",2017-2018,2018-2019,0,,"",8ff3d81b
England,eng,ENG,UEFA,Ramsbottom United FC,M,"",2017-2018,2019-2020,0,,"",8505d703
England,eng,ENG,UEFA,Ramsgate FC,M,"",2017-2018,2019-2020,0,,"",0f2ac378
England,eng,ENG,UEFA,Raunds Town FC,M,"",2017-2018,2018-2019,0,,"",4ff072d8
England,eng,ENG,UEFA,Raynes Park Vale FC,M,"",2017-2018,2019-2020,0,,"",a1543700
England,eng,ENG,UEFA,Reading City FC,M,"",2017-2018,2019-2020,0,,"",a494124a
England,eng,ENG,UEFA,Reading FC,M,EFL Championship,2002-2003,2019-2020,18,2,"",b0ac61ff
England,eng,ENG,UEFA,Reading FC U23,M,Premier League 2 — Division 2,2016-2017,2019-2020,4,,"",67909e74
England,eng,ENG,UEFA,Reading FC Women,F,FA Women's Super League,2017,2019-2020,4,,"",5d020380
England,eng,ENG,UEFA,Redbridge FC,M,"",2017-2018,2019-2020,0,,"",b3676d44
England,eng,ENG,UEFA,Redditch United FC,M,"",2017-2018,2019-2020,0,,"",62c27386
England,eng,ENG,UEFA,Redhill FC,M,"",2017-2018,2019-2020,0,,"",4eaed6d4
England,eng,ENG,UEFA,Retford United FC,M,"",2017-2018,2017-2018,0,,"",ddd4fbfd
England,eng,ENG,UEFA,Ringwood Town FC,M,"",2017-2018,2017-2018,0,,"",11fae372
England,eng,ENG,UEFA,Risborough Rangers FC,M,"",2017-2018,2017-2018,0,,"",73d6d7cf
England,eng,ENG,UEFA,Rocester FC,M,"",2017-2018,2018-2019,0,,"",9596652a
England,eng,ENG,UEFA,Rochdale AFC,M,EFL League One,2002-2003,2019-2020,18,0,"",51e48db2
England,eng,ENG,UEFA,Rochester United FC,M,"",2017-2018,2018-2019,0,,"",12c830d6
England,eng,ENG,UEFA,Roman Glass St George FC,M,"",2018-2019,2019-2020,0,,Roman Glass St. George FC,62534f56
England,eng,ENG,UEFA,Romford FC,M,"",2017-2018,2019-2020,0,,"",6d0137c3
England,eng,ENG,UEFA,Romsey Town FC,M,"",2018-2019,2019-2020,0,,"",646753de
England,eng,ENG,UEFA,Romulus FC,M,"",2017-2018,2019-2020,0,,"",94a16270
England,eng,ENG,UEFA,Rotherham United FC,M,EFL League One,2001-2002,2019-2020,19,0,"",375d66f1
England,eng,ENG,UEFA,Rothwell Corinthians FC,M,"",2017-2018,2019-2020,0,,"",c57ca9ff
England,eng,ENG,UEFA,Royston Town FC,M,"",2017-2018,2019-2020,0,,"",df2696aa
England,eng,ENG,UEFA,Rugby Town AFC,M,"",2017-2018,2019-2020,0,,"",c9040ce3
England,eng,ENG,UEFA,Runcorn Linnets FC,M,"",2017-2018,2019-2020,0,,"",177c26fa
England,eng,ENG,UEFA,Runcorn Town FC,M,"",2017-2018,2019-2020,0,,"",54a1cf5a
England,eng,ENG,UEFA,Rushall Olympic FC,M,"",2017-2018,2019-2020,0,,"",9d313acf
England,eng,ENG,UEFA,Rushden & Diamonds FC,M,"",2002-2003,2010-2011,9,1,"",26f3c471
England,eng,ENG,UEFA,Rusthall FC,M,"",2017-2018,2019-2020,0,,"",672f9c45
England,eng,ENG,UEFA,Ryhope Colliery Welfare FC,M,"",2017-2018,2019-2020,0,,"",3c9f2c90
England,eng,ENG,UEFA,Rylands FC,M,"",2019-2020,2019-2020,0,,"",f8c56541
England,eng,ENG,UEFA,Saffron Walden Town FC,M,"",2017-2018,2019-2020,0,,"",bb4c43c0
England,eng,ENG,UEFA,Salford City FC,M,EFL League Two,2015-2016,2019-2020,2,0,"",4cefb8c7
England,eng,ENG,UEFA,Salisbury City FC,M,"",2007-2008,2013-2014,4,0,"",ea502769
England,eng,ENG,UEFA,Salisbury FC,M,"",2017-2018,2019-2020,0,,"",0385509d
England,eng,ENG,UEFA,Saltash United FC,M,"",2018-2019,2019-2020,0,,"",e019b170
England,eng,ENG,UEFA,Saltdean United FC,M,"",2017-2018,2019-2020,0,,"",5bc5c30a
England,eng,ENG,UEFA,Sandbach United FC,M,"",2018-2019,2018-2019,0,,"",d05b9a56
England,eng,ENG,UEFA,Sandhurst Town FC,M,"",2018-2019,2018-2019,0,,"",b806685d
England,eng,ENG,UEFA,Sawbridgeworth Town FC,M,"",2017-2018,2019-2020,0,,"",4fc71cb6
England,eng,ENG,UEFA,Scarborough Athletic FC,M,"",2017-2018,2019-2020,0,,"",238e263d
England,eng,ENG,UEFA,Scunthorpe United FC,M,EFL League Two,2002-2003,2019-2020,18,1,"",3149e189
England,eng,ENG,UEFA,Seaham Red Star FC,M,"",2017-2018,2019-2020,0,,"",3cab5bf0
England,eng,ENG,UEFA,Selby Town FC,M,"",2018-2019,2018-2019,0,,"",3e3c37ab
England,eng,ENG,UEFA,Selsey FC,M,"",2019-2020,2019-2020,0,,"",fa1823bd
England,eng,ENG,UEFA,Selston FC,M,"",2019-2020,2019-2020,0,,"",03fbe8a8
England,eng,ENG,UEFA,Sevenoaks Town FC,M,"",2017-2018,2019-2020,0,,"",a1064ee6
England,eng,ENG,UEFA,Shaftesbury FC,M,"",2017-2018,2019-2020,0,,"",103a8391
England,eng,ENG,UEFA,Shaw Lane Aquaforce FC,M,"",2017-2018,2017-2018,0,0,Shaw Lane Aquaforce,334ae512
England,eng,ENG,UEFA,Shawbury United FC,M,"",2017-2018,2018-2019,0,,"",94995345
England,eng,ENG,UEFA,Sheerwater FC,M,"",2019-2020,2019-2020,0,,"",41aeb45a
England,eng,ENG,UEFA,Sheffield FC,M,"",2017-2018,2019-2020,0,,"",bc2a4a0d
England,eng,ENG,UEFA,Sheffield United FC,M,Premier League,1992-1993,2019-2020,21,1,"",1df6b87e
England,eng,ENG,UEFA,Sheffield Wednesday FC,M,EFL Championship,1992-1993,2019-2020,27,0,"",bba7d733
England,eng,ENG,UEFA,Sheppey & Sheerness United FC,M,"",2017-2018,2019-2020,0,,Sheppey United FC,c6d5afe2
England,eng,ENG,UEFA,Shepshed Dynamo FC,M,"",2017-2018,2019-2020,0,,"",9143fed5
England,eng,ENG,UEFA,Shepton Mallet FC,M,"",2017-2018,2019-2020,0,,Shepton Mallet AFC,d723bdc0
England,eng,ENG,UEFA,Sherborne Town FC,M,"",2017-2018,2017-2018,0,,"",15a2486a
England,eng,ENG,UEFA,Sherwood Colliery FC,M,"",2019-2020,2019-2020,0,,"",c1fe83df
England,eng,ENG,UEFA,Shildon AFC,M,"",2017-2018,2019-2020,0,,"",59233365
England,eng,ENG,UEFA,Shirebrook Town FC,M,"",2018-2019,2018-2019,0,,"",b9bd8bc0
England,eng,ENG,UEFA,Sholing FC,M,"",2017-2018,2019-2020,0,,"",7b3a21e4
England,eng,ENG,UEFA,Shoreham FC,M,"",2017-2018,2019-2020,0,,"",f1ca8e27
England,eng,ENG,UEFA,Shortwood United FC,M,"",2017-2018,2019-2020,0,,Shortwood United AFC,86c46965
England,eng,ENG,UEFA,Shrewsbury Town FC,M,EFL League One,2002-2003,2019-2020,17,0,"",b435dbf5
England,eng,ENG,UEFA,Shrivenham FC,M,"",2019-2020,2019-2020,0,,"",c9c8c558
England,eng,ENG,UEFA,Silsden FC,M,"",2018-2019,2019-2020,0,,Silsden AFC,57aa388d
England,eng,ENG,UEFA,Sittingbourne FC,M,"",2017-2018,2019-2020,0,,"",1b5aaa66
England,eng,ENG,UEFA,Skelmersdale United FC,M,"",2017-2018,2019-2020,0,,"",3556d37a
England,eng,ENG,UEFA,Sleaford Town FC,M,"",2017-2018,2019-2020,0,,"",bb43084e
England,eng,ENG,UEFA,Slimbridge FC,M,"",2017-2018,2019-2020,0,,Slimbridge AFC,1ff96ae5
England,eng,ENG,UEFA,Slough Town FC,M,"",2017-2018,2019-2020,0,0,"",14e0df25
England,eng,ENG,UEFA,Soham Town Rangers FC,M,"",2017-2018,2019-2020,0,,"",3b54a4f4
England,eng,ENG,UEFA,Solihull Moors FC,M,National League,2016-2017,2019-2020,4,0,"",9e85547f
England,eng,ENG,UEFA,South Normanton Athletic FC,M,"",2017-2018,2019-2020,0,,"",b272b4b6
England,eng,ENG,UEFA,South Park FC,M,"",2017-2018,2019-2020,0,,"",59b0aa9e
England,eng,ENG,UEFA,South Shields FC,M,"",2017-2018,2019-2020,0,,"",37ff0328
England,eng,ENG,UEFA,Southall FC,M,"",2017-2018,2019-2020,0,,"",683b71d8
England,eng,ENG,UEFA,Southampton FC,M,Premier League,1992-1993,2019-2020,28,0,"",33c895d4
England,eng,ENG,UEFA,Southampton FC U23,M,Premier League 2 — Division 1,2016-2017,2019-2020,4,,"",ed54a8b3
England,eng,ENG,UEFA,Southend Manor FC,M,"",2017-2018,2019-2020,0,,"",1d616d96
England,eng,ENG,UEFA,Southend United FC,M,EFL League One,2002-2003,2019-2020,18,1,"",2b9f86b0
England,eng,ENG,UEFA,Southport FC,M,"",2006-2007,2019-2020,8,0,"",551328d6
England,eng,ENG,UEFA,Spalding United FC,M,"",2017-2018,2019-2020,0,,"",9997d9c3
England,eng,ENG,UEFA,Spelthorne Sports FC,M,"",2017-2018,2019-2020,0,,"",249ea7d5
England,eng,ENG,UEFA,Spennymoor Town FC,M,"",2016-2017,2019-2020,0,0,"",e0521277
England,eng,ENG,UEFA,Sporting Bengal United FC,M,"",2017-2018,2019-2020,0,,"",15a78178
England,eng,ENG,UEFA,Sporting Khalsa FC,M,"",2017-2018,2019-2020,0,,"",1b5fa461
England,eng,ENG,UEFA,Squires Gate FC,M,"",2017-2018,2019-2020,0,,"",e142dd79
England,eng,ENG,UEFA,St Albans City FC,M,"",2006-2007,2019-2020,1,0,St. Albans City FC,dfecd529
England,eng,ENG,UEFA,St Andrews FC,M,"",2017-2018,2018-2019,0,,St. Andrews FC,74432c0c
England,eng,ENG,UEFA,St Ives Town FC,M,"",2017-2018,2019-2020,0,,St. Ives Town FC,f9f7568b
England,eng,ENG,UEFA,St Neots Town FC,M,"",2017-2018,2019-2020,0,,St. Neots Town FC,c50b2ef4
England,eng,ENG,UEFA,St. Margaretsbury FC,M,"",2017-2018,2019-2020,0,,"",835780fa
England,eng,ENG,UEFA,Stafford Rangers FC,M,"",2006-2007,2019-2020,2,0,"",f9c4cb51
England,eng,ENG,UEFA,Staines Town FC,M,"",2015-2016,2019-2020,0,0,"",0ed698dc
England,eng,ENG,UEFA,Stalybridge Celtic FC,M,"",2015-2016,2019-2020,0,0,"",fe0e252b
England,eng,ENG,UEFA,Stamford AFC,M,"",2016-2017,2019-2020,0,0,"",3e0743ad
England,eng,ENG,UEFA,Stansted FC,M,"",2017-2018,2019-2020,0,,"",1c9242b4
England,eng,ENG,UEFA,Stanway Rovers FC,M,"",2017-2018,2019-2020,0,,"",fb1591bd
England,eng,ENG,UEFA,Staveley Miners Welfare FC,M,"",2017-2018,2019-2020,0,,"",0535e90f
England,eng,ENG,UEFA,Stevenage FC,M,EFL League Two,2006-2007,2019-2020,14,1,Stevenage Borough FC,aca0450a
England,eng,ENG,UEFA,Steyning Town FC,M,"",2017-2018,2019-2020,0,,"",2c7f18b0
England,eng,ENG,UEFA,Stockport County FC,M,National League,2001-2002,2019-2020,13,0,"",c6ce4b54
England,eng,ENG,UEFA,Stocksbridge Park Steels FC,M,"",2017-2018,2019-2020,0,,"",da844a1a
England,eng,ENG,UEFA,Stockton Town FC,M,"",2017-2018,2019-2020,0,,"",f2d6b769
England,eng,ENG,UEFA,Stoke City FC,M,EFL Championship,2002-2003,2019-2020,18,0,"",17892952
England,eng,ENG,UEFA,Stoke City FC U23,M,Premier League 2 — Division 2,2016-2017,2019-2020,4,,"",c85cd2da
England,eng,ENG,UEFA,Stone Old Alleynians FC,M,"",2019-2020,2019-2020,0,,"",2ce8f8f5
England,eng,ENG,UEFA,Stotfold FC,M,"",2017-2018,2019-2020,0,,"",c807ab11
England,eng,ENG,UEFA,Stourbridge FC,M,"",2015-2016,2019-2020,0,0,"",b1dea8b9
England,eng,ENG,UEFA,Stourport Swifts FC,M,"",2017-2018,2019-2020,0,,"",f1ef66fc
England,eng,ENG,UEFA,Stowmarket Town FC,M,"",2017-2018,2019-2020,0,,"",f8c64351
England,eng,ENG,UEFA,Stratford Town FC,M,"",2017-2018,2019-2020,0,,"",545b8a92
England,eng,ENG,UEFA,Street FC,M,"",2017-2018,2019-2020,0,,"",02c5a520
England,eng,ENG,UEFA,Sun Postal Sports FC,M,"",2017-2018,2017-2018,0,,Sun Sports FC,ffd57349
England,eng,ENG,UEFA,Sunderland AFC,M,EFL League One,1996-1997,2019-2020,22,2,"",8ef52968
England,eng,ENG,UEFA,Sunderland AFC Ladies,F,"",2017,2017-2018,2,,"",5c4949e8
England,eng,ENG,UEFA,Sunderland AFC U23,M,Premier League 2 — Division 2,2016-2017,2019-2020,4,,"",fff2fd6b
England,eng,ENG,UEFA,Sunderland Ryhope Community Association FC,M,"",2017-2018,2019-2020,0,,Sunderland Ryhope CA FC,aea3ecb9
England,eng,ENG,UEFA,Sutton Athletic FC,M,"",2019-2020,2019-2020,0,,"",2b275f24
England,eng,ENG,UEFA,Sutton Coldfield Town FC,M,"",2017-2018,2019-2020,0,,"",9384d0a4
England,eng,ENG,UEFA,Sutton United FC,M,National League,2016-2017,2019-2020,4,0,"",7ef53dcf
England,eng,ENG,UEFA,Swaffham Town FC,M,"",2017-2018,2019-2020,0,,"",1d286764
England,eng,ENG,UEFA,Swansea City AFC,M,EFL Championship,2002-2003,2019-2020,18,1,"",fb10988f
England,eng,ENG,UEFA,Swansea City AFC U23,M,Premier League 2 — Division 2,2016-2017,2019-2020,4,1,"",e4936888
England,eng,ENG,UEFA,Swansea City Ladies FC,F,"",2017-2018,2017-2018,0,,"",0f31d5f3
England,eng,ENG,UEFA,Swindon Supermarine FC,M,"",2017-2018,2019-2020,0,,"",ed3b57a3
England,eng,ENG,UEFA,Swindon Town FC,M,EFL League Two,1993-1994,2019-2020,19,1,"",1b295b25
England,eng,ENG,UEFA,Tadcaster Albion AFC,M,"",2017-2018,2019-2020,0,,"",885d3e68
England,eng,ENG,UEFA,Tadley Calleva FC,M,"",2018-2019,2019-2020,0,,"",d1ac93bf
England,eng,ENG,UEFA,Takeley FC,M,"",2017-2018,2019-2020,0,,"",06f4de43
England,eng,ENG,UEFA,Tamworth FC,M,"",2006-2007,2019-2020,6,0,"",6711b681
England,eng,ENG,UEFA,Taunton Town FC,M,"",2016-2017,2019-2020,0,0,"",3842cbd0
England,eng,ENG,UEFA,Tavistock AFC,M,"",2017-2018,2019-2020,0,,"",ab9e500c
England,eng,ENG,UEFA,Team Northumbria FC,M,"",2017-2018,2018-2019,0,,"",24f2f3cc
England,eng,ENG,UEFA,Team Solent FC,M,"",2017-2018,2019-2020,0,,"",52ea1ae3
England,eng,ENG,UEFA,Teversal FC,M,"",2018-2019,2018-2019,0,,"",000589ed
England,eng,ENG,UEFA,Thackley FC,M,"",2017-2018,2019-2020,0,,Thackley AFC,05c0b0d4
England,eng,ENG,UEFA,Thame Rangers FC,M,"",2019-2020,2019-2020,0,,"",3bf9eea9
England,eng,ENG,UEFA,Thame United FC,M,"",2017-2018,2019-2020,0,,"",3fd10f76
England,eng,ENG,UEFA,Thamesmead Town FC,M,"",2017-2018,2018-2019,0,,"",136b42b5
England,eng,ENG,UEFA,Thatcham Town FC,M,"",2017-2018,2019-2020,0,,"",8b0a9f67
England,eng,ENG,UEFA,Thetford Town FC,M,"",2017-2018,2019-2020,0,,"",a95ddbf0
England,eng,ENG,UEFA,Thornaby FC,M,"",2019-2020,2019-2020,0,,"",f4eb3e9b
England,eng,ENG,UEFA,Thornbury Town FC,M,"",2019-2020,2019-2020,0,,"",1ff54516
England,eng,ENG,UEFA,Three Bridges FC,M,"",2017-2018,2019-2020,0,,"",a0263aa3
England,eng,ENG,UEFA,Thurrock FC,M,"",2017-2018,2017-2018,0,,"",65608010
England,eng,ENG,UEFA,Tilbury FC,M,"",2017-2018,2019-2020,0,,"",1f535bea
England,eng,ENG,UEFA,Tiverton Town FC,M,"",2017-2018,2019-2020,0,,"",3be23b97
England,eng,ENG,UEFA,Tividale FC,M,"",2017-2018,2019-2020,0,,"",c716a28c
England,eng,ENG,UEFA,Tonbridge Angels FC,M,"",2016-2017,2019-2020,0,,"",50b284c9
England,eng,ENG,UEFA,Tooting & Mitcham United FC,M,"",2017-2018,2019-2020,0,,"",8871589e
England,eng,ENG,UEFA,Tooting Bec FC,M,"",2019-2020,2019-2020,0,,"",e06606a6
England,eng,ENG,UEFA,Torquay United FC,M,National League,2002-2003,2019-2020,17,0,"",02d8c2aa
England,eng,ENG,UEFA,Tottenham Hotspur FC,M,Premier League,1992-1993,2019-2020,28,0,"",361ca564
England,eng,ENG,UEFA,Tottenham Hotspur FC U23,M,Premier League 2 — Division 1,2016-2017,2019-2020,4,,"",456c5e63
England,eng,ENG,UEFA,Tottenham Hotspur LFC,F,FA Women's Super League,2019-2020,2019-2020,1,,Tottenham Hotspur Women,e8e4577c
England,eng,ENG,UEFA,Tower Hamlets FC,M,"",2017-2018,2019-2020,0,,"",45ecbb46
England,eng,ENG,UEFA,Trafford FC,M,"",2017-2018,2019-2020,0,,"",39260309
England,eng,ENG,UEFA,Tranmere Rovers FC,M,EFL League One,2002-2003,2019-2020,18,0,"",22327064
England,eng,ENG,UEFA,Tring Athletic FC,M,"",2017-2018,2019-2020,0,,"",4a5e33cc
England,eng,ENG,UEFA,Truro City FC,M,"",2017-2018,2019-2020,0,0,"",6791c26a
England,eng,ENG,UEFA,Tuffley Rovers FC,M,"",2017-2018,2019-2020,0,,"",e489d347
England,eng,ENG,UEFA,Tunbridge Wells FC,M,"",2017-2018,2019-2020,0,,"",f219726a
England,eng,ENG,UEFA,United Services Portsmouth FC,M,"",2018-2019,2019-2020,0,,"",0bf5b5a2
England,eng,ENG,UEFA,Uxbridge FC,M,"",2017-2018,2019-2020,0,,"",39b14bc5
England,eng,ENG,UEFA,Vauxhall Motors FC,M,"",2019-2020,2019-2020,0,,"",1782aadf
England,eng,ENG,UEFA,VCD Athletic FC,M,"",2017-2018,2019-2020,0,,"",746055cb
England,eng,ENG,UEFA,Verwood Town FC,M,"",2017-2018,2017-2018,0,,"",00c22da5
England,eng,ENG,UEFA,Virginia Water FC,M,"",2019-2020,2019-2020,0,,"",4c989f6a
England,eng,ENG,UEFA,Walsall FC,M,EFL League Two,2001-2002,2019-2020,19,1,"",d96bbc04
England,eng,ENG,UEFA,Walsall Wood FC,M,"",2017-2018,2019-2020,0,,"",fcc5601f
England,eng,ENG,UEFA,Walsham-le-Willows FC,M,"",2017-2018,2019-2020,0,,"",bce68537
England,eng,ENG,UEFA,Waltham Abbey FC,M,"",2017-2018,2019-2020,0,,"",b0f2c259
England,eng,ENG,UEFA,Waltham Forest FC,M,"",2017-2018,2019-2020,0,,Walthamstow FC,397656f5
England,eng,ENG,UEFA,Walton & Hersham FC,M,"",2017-2018,2019-2020,0,,"",f5d99ab5
England,eng,ENG,UEFA,Walton Casuals FC,M,"",2017-2018,2019-2020,0,,"",2c2e15c8
England,eng,ENG,UEFA,Wantage Town FC,M,"",2017-2018,2019-2020,0,,"",02c356ac
England,eng,ENG,UEFA,Ware FC,M,"",2017-2018,2019-2020,0,,"",fbec31be
England,eng,ENG,UEFA,Warrington Town FC,M,"",2014-2015,2019-2020,0,0,"",3e317057
England,eng,ENG,UEFA,Washington FC,M,"",2017-2018,2018-2019,0,,"",ba3008bb
England,eng,ENG,UEFA,Watford FC,M,Premier League,1999-2000,2019-2020,20,0,"",2abfe087
England,eng,ENG,UEFA,Wealdstone FC,M,"",2015-2016,2019-2020,0,0,"",6598bf6b
England,eng,ENG,UEFA,Wednesfield FC,M,"",2018-2019,2019-2020,0,,"",82bda106
England,eng,ENG,UEFA,Welling Town FC,M,"",2019-2020,2019-2020,0,,"",84687b65
England,eng,ENG,UEFA,Welling United FC,M,"",2013-2014,2019-2020,3,0,"",aea94879
England,eng,ENG,UEFA,Wellingborough Town FC,M,"",2017-2018,2019-2020,0,,"",1bfb24c7
England,eng,ENG,UEFA,Wellingborough Whitworth FC,M,"",2017-2018,2019-2020,0,,Wellingborough Whitworths FC,4577c551
England,eng,ENG,UEFA,Wellington AFC,M,"",2017-2018,2019-2020,0,,"",235a0bad
England,eng,ENG,UEFA,Wellington FC,M,"",2017-2018,2017-2018,0,,"",0300cee6
England,eng,ENG,UEFA,Wells City FC,M,"",2017-2018,2018-2019,0,,"",3d1fb871
England,eng,ENG,UEFA,Welwyn Garden City FC,M,"",2017-2018,2019-2020,0,,"",16af3fc1
England,eng,ENG,UEFA,Wembley FC,M,"",2017-2018,2019-2020,0,,"",1529de6e
England,eng,ENG,UEFA,West Allotment Celtic FC,M,"",2017-2018,2017-2018,0,,"",c36e8f44
England,eng,ENG,UEFA,West Auckland Town FC,M,"",2017-2018,2019-2020,0,,West Auckland Town AFC,9ec91479
England,eng,ENG,UEFA,West Bridgford FC,M,"",2017-2018,2017-2018,0,,"",f9f5e9f3
England,eng,ENG,UEFA,West Bromwich Albion FC,M,EFL Championship,2001-2002,2019-2020,19,1,"",60c6b05f
England,eng,ENG,UEFA,West Bromwich Albion FC U23,M,Premier League 2 — Division 2,2016-2017,2019-2020,4,,"",30c24d2d
England,eng,ENG,UEFA,West Didsbury & Chorlton AFC,M,"",2017-2018,2019-2020,0,,"",1525ad79
England,eng,ENG,UEFA,West Essex FC,M,"",2017-2018,2019-2020,0,,"",63831d15
England,eng,ENG,UEFA,West Ham United FC,M,Premier League,1993-1994,2019-2020,27,0,"",7c21e445
England,eng,ENG,UEFA,West Ham United FC U23,M,Premier League 2 — Division 2,2016-2017,2019-2020,4,,"",f56127be
England,eng,ENG,UEFA,West Ham United FC Women,F,FA Women's Super League,2018-2019,2019-2020,2,,"",52d65cea
England,eng,ENG,UEFA,Westbury United FC,M,"",2018-2019,2019-2020,0,,"",7a97ce29
England,eng,ENG,UEFA,Westfield FC,M,"",2017-2018,2019-2020,0,,"",fdcb2b69
England,eng,ENG,UEFA,Westfields FC,M,"",2016-2017,2019-2020,0,0,"",84eeb440
England,eng,ENG,UEFA,Weston-super-Mare AFC,M,"",2014-2015,2019-2020,0,0,"",5b0b2bd7
England,eng,ENG,UEFA,Weymouth FC,M,"",2006-2007,2019-2020,3,0,"",6dc6688d
England,eng,ENG,UEFA,Whickham FC,M,"",2018-2019,2019-2020,0,,Whickham AFC,3dd03e79
England,eng,ENG,UEFA,Whitby Town FC,M,"",2017-2018,2019-2020,0,,"",287d30c7
England,eng,ENG,UEFA,Whitchurch Alport FC,M,"",2017-2018,2019-2020,0,,"",c10a18e7
England,eng,ENG,UEFA,Whitchurch United FC,M,"",2017-2018,2017-2018,0,,"",4d1b342a
England,eng,ENG,UEFA,White Ensign FC,M,"",2019-2020,2019-2020,0,,"",06109125
England,eng,ENG,UEFA,Whitehawk FC,M,"",2015-2016,2019-2020,0,0,"",65038f3e
England,eng,ENG,UEFA,Whitley Bay FC,M,"",2017-2018,2019-2020,0,,"",7b6d7d4b
England,eng,ENG,UEFA,Whitstable Town FC,M,"",2017-2018,2019-2020,0,,"",47ab32b3
England,eng,ENG,UEFA,Whitton United FC,M,"",2018-2019,2019-2020,0,,"",436f05df
England,eng,ENG,UEFA,Whyteleafe FC,M,"",2017-2018,2019-2020,0,,"",0cb86048
England,eng,ENG,UEFA,Wick & Barnham United FC,M,"",2017-2018,2018-2019,0,,Wick FC,637a268c
England,eng,ENG,UEFA,Widnes FC,M,"",2017-2018,2019-2020,0,,"",1d19434e
England,eng,ENG,UEFA,Wigan Athletic FC,M,EFL Championship,2002-2003,2019-2020,18,3,"",e59ddc76
England,eng,ENG,UEFA,Willand Rovers FC,M,"",2017-2018,2019-2020,0,,"",3bf9b5e5
England,eng,ENG,UEFA,Wimbledon FC,M,"",1992-1993,2003-2004,11,0,"",3679c494
England,eng,ENG,UEFA,Wimborne Town FC,M,"",2017-2018,2019-2020,0,,"",f3a2ba41
England,eng,ENG,UEFA,Winchester City FC,M,"",2017-2018,2019-2020,0,,"",82cfb72a
England,eng,ENG,UEFA,Windsor FC,M,"",2017-2018,2019-2020,0,,"",2b534fac
